Classe2;Sample.ID;PC1;PC2;PC3;PC4;PC5
ARIA;27;1.775863141986102;1.8137296506435974;-0.07602991050106328;0.5760639689496175;0.3709330411149354
ARIA;12;1.837023109948867;1.9136474788313655;-0.10176024159922582;0.7281996655100045;0.31947592799506197
ARIA;12;2.0664513491667647;2.00085115643931;0.02348154365070357;0.93895324929191;0.03910239761550058
ARIA;12;1.5612094175248454;1.4950846561457838;-0.197665167434332;0.34553453627613145;0.5640775102864019
BIOFILTRO;23;4.575333604598318;-3.3763668991472255;-0.9538493091138364;0.2674542457742644;-0.8680464643495902
BIOFILTRO;23;4.931580358939942;-5.0677851488544965;-0.8189748547960126;1.0531249472245379;-2.0075375567350626
BIOFILTRO;23;5.164725148106474;-6.2996237874413605;-0.4783171704355756;0.905222771096966;-2.2220689364272896
BIOFILTRO;23;5.60355803483233;-7.1232013108162375;-0.45352509119656675;0.7199034701955159;-1.2123701263539857
BIOFILTRO;8;0.4167563767926912;-1.7783902962310454;0.032001217807484134;-0.7695584063329554;1.4259667028590168
BIOFILTRO;8;3.762948967608317;-5.247066845948032;-1.3801178777768055;-0.9221691093259458;1.9821738803753488
BIOFILTRO;18;2.839005596924095;-3.2807414965395125;-0.4663217895101659;-1.6511829037013865;0.8583727599385269
BIOFILTRO;18;2.3527184674839363;-1.31791595566519;-0.22122146196047587;-0.9837358613250811;0.5165182413142159
BIOFILTRO;49;-0.9845919269855465;0.21611468454716315;-1.611702410339191;-0.6463929774119823;0.2879643207844796
BIOFILTRO;18;-0.5501374623420555;-0.33062512877778016;-0.3813565364806795;-0.8272071940914532;0.898380750471876
BIOFILTRO;33;3.9366421853452542;-0.5608844070033183;-1.0557408383008346;0.5414336578243116;-0.11236111659534796
BIOFILTRO;18;0.25805992693227564;-0.9942213563161142;-0.1727876812384978;-1.1015809891924095;0.9352070194055386
BIOFILTRO;33;4.799069616722534;-2.9359908868286873;-1.3662117016116173;0.642394887587418;-0.7787292765307667
BIOFILTRO;38;3.8097075105458402;-3.7997394682602867;-0.833956887396969;-1.1176434999113825;0.25981060567833647
BIOFILTRO;38;3.882737893639648;-3.639542821266233;-0.9109817280236104;-0.9025249426588179;0.17236647220395274
BIOFILTRO;38;3.457260273183593;-2.1128135260783183;-0.777233332401945;-0.648824841203614;0.3260489778936627
BIOFILTRO;38;2.823315498358152;-0.5552459826350389;-0.49400289221375276;-0.24726036333267612;0.3025550262001336
BIOFILTRO;33;3.8602857680164155;-2.376713907161705;-0.9612834722717608;-0.5724309847521862;0.017148851604306584
BIOFILTRO;49;-7.045543517473973;2.7266587836866236;-10.033058216403429;-1.245085713177781;-1.432084845206897
